,funding_rounds,funding_duration_days,total_investment,years_to_first_funding,country_code_encoded,market_encoded,status_encoded
4464,2.0,820,15000000.0,21.96164383561644,49,19,2
4465,8.0,1977,14511774.0,12.860273972602739,49,2,2
4466,4.0,2169,66500000.0,1.9287671232876713,49,2,2
4467,3.0,511,20430335.0,10.723287671232876,49,13,2
4468,1.0,0,1200000.0,1.0082191780821919,49,19,2
4469,1.0,0,475000.0,0.7863013698630137,49,19,2
4470,3.0,1147,143000000.0,3.6876712328767125,49,0,2
4471,1.0,0,6215250.0,2.493150684931507,49,2,2
4472,2.0,59,800000.0,0.06027397260273973,29,19,2
4473,1.0,0,3000000.0,7.83013698630137,49,19,0
4474,1.0,0,17592449.0,4.7095890410958905,44,2,2
4475,3.0,532,2030882.0,1.326027397260274,49,19,0
4476,2.0,487,1350000.0,1.4164383561643836,49,19,2
4477,3.0,624,8832393.0,3.7095890410958905,49,5,2
4478,2.0,443,980000.0,2.3315068493150686,49,13,2
4479,1.0,0,525000.0,1.5835616438356164,49,13,2
4480,6.0,2075,110800000.0,0.08493150684931507,49,19,2
4481,1.0,0,60000.0,0.7780821917808219,49,19,2
4482,3.0,913,12600000.0,7.353424657534247,49,23,2
4483,6.0,1619,81900000.0,1.0383561643835617,49,19,2
4484,2.0,1201,4039845.0,0.5643835616438356,49,14,2
4485,1.0,0,1700000.0,1.2356164383561643,0,19,2
4486,1.0,0,100000.0,0.0,49,19,2
4488,2.0,45,450000.0,0.25205479452054796,49,19,2
4489,2.0,628,1325000.0,2.032876712328767,49,2,2
4490,1.0,0,600000.0,0.25205479452054796,49,22,2
4491,3.0,427,2600000.0,0.4301369863013699,49,23,0
4492,3.0,1067,7000000.0,0.7753424657534247,49,13,2
4493,3.0,2869,42000000.0,9.92054794520548,10,19,2
4494,2.0,725,5746508.0,0.33424657534246577,49,5,2
4495,1.0,0,1700000.0,1.832876712328767,49,5,2
4496,1.0,0,2100000.0,2.610958904109589,49,19,2
4497,1.0,0,3700000.0,2.5397260273972604,49,14,2
4498,3.0,1523,17334450.0,10.468493150684932,49,13,2
4499,1.0,0,60000000.0,10.36986301369863,49,13,2
4500,1.0,0,500000.0,2.6082191780821917,49,2,2
4501,1.0,0,375000.0,7.652054794520548,49,13,2
4502,1.0,0,27000000.0,11.895890410958904,49,19,0
4503,1.0,0,214448.0,0.5315068493150685,49,2,2
4505,1.0,0,2400000000.0,6.449315068493151,49,2,2
4506,1.0,0,4250000.0,3.0575342465753423,49,19,2
4507,1.0,0,27000.0,-0.136986301369863,34,12,2
4508,1.0,0,30000.0,3.6575342465753424,26,14,2
4509,1.0,0,1210332.0,0.7397260273972602,49,13,2
4510,1.0,0,13000000.0,1.5835616438356164,49,13,2
4511,1.0,0,152206.0,-0.005479452054794521,19,23,2
4512,2.0,503,450000.0,0.0,43,19,2
4513,2.0,68,260000.0,0.5616438356164384,6,6,2
4514,1.0,0,2600000.0,1.4767123287671233,49,19,2
4515,1.0,0,264094.0,4.002739726027397,35,19,2
4516,1.0,0,150000.0,0.5835616438356165,2,19,2
4517,1.0,0,240000.0,1.4164383561643836,49,19,2
4518,1.0,0,150000.0,0.7534246575342466,49,19,1
4519,1.0,0,2914942.0,3.756164383561644,49,2,2
4520,2.0,264,435000.0,1.2027397260273973,49,2,2
4521,2.0,827,1937378.0,7.06027397260274,49,12,2
4522,2.0,1538,6932079.0,5.347945205479452,49,23,2
4523,1.0,0,692252.0,1.1095890410958904,13,19,2
4525,3.0,1205,7025000.0,0.2821917808219178,49,6,2
4526,4.0,1722,4142168.0,10.326027397260274,49,19,2
4527,2.0,288,1320000.0,0.16712328767123288,49,19,2
4528,3.0,1384,10100000.0,0.0,25,19,2
4529,1.0,0,3500000.0,16.224657534246575,19,11,2
4530,5.0,2477,4244615.0,1.082191780821918,49,2,2
4531,1.0,0,2000000.0,1.3287671232876712,49,2,2
4532,1.0,0,11000.0,-0.057534246575342465,49,19,2
4533,2.0,523,1600000.0,-0.03561643835616438,49,2,2
4534,2.0,816,2050158.0,2.3095890410958906,49,2,2
4535,1.0,0,594000.0,0.6438356164383562,49,16,2
4536,7.0,1963,16461305.0,6.865753424657535,49,19,2
4537,1.0,0,2250000.0,0.04657534246575343,49,19,2
4538,1.0,0,2400000.0,5.657534246575342,49,19,2
4539,1.0,0,400000.0,0.01643835616438356,49,19,2
4540,1.0,0,150000.0,1.6904109589041096,49,2,2
4541,1.0,0,2250000.0,6.178082191780822,49,2,2
4542,2.0,378,6800000.0,1.536986301369863,43,5,2
4543,4.0,1090,10000000.0,8.586301369863014,13,19,2
4545,1.0,0,300000000.0,0.7753424657534247,49,3,2
4546,3.0,1407,42000000.0,1.6,49,17,2
4547,1.0,0,10000.0,0.07397260273972603,49,23,2
4548,1.0,0,2000000.0,2.0794520547945203,31,19,2
4549,2.0,350,8318183.0,5.750684931506849,7,19,2
4550,3.0,3276,6230899.0,-0.08493150684931507,49,19,2
4551,1.0,0,1230000.0,3.8684931506849316,49,19,0
4552,4.0,762,1313000.0,0.0821917808219178,49,17,2
4553,1.0,0,40000.0,0.6410958904109589,49,9,2
4554,6.0,2276,44120664.0,1.1945205479452055,49,19,2
4555,1.0,0,5268664.0,24.18904109589041,49,19,2
4556,2.0,679,30000000.0,5.189041095890411,49,13,2
4557,1.0,0,130000.0,-0.010958904109589041,49,17,1
4558,3.0,636,20000000.0,3.084931506849315,26,13,2
4559,1.0,0,6350000.0,2.164383561643836,49,2,2
4560,2.0,177,5800000.0,2.536986301369863,49,2,2
4561,1.0,0,32165.0,0.0,13,6,2
4562,1.0,0,25000.0,-3.0027397260273974,43,6,1
4563,1.0,0,8000000.0,2.6082191780821917,49,19,2
4564,1.0,0,30200000.0,5.7835616438356166,24,19,2
4565,1.0,0,120000.0,-0.15616438356164383,49,19,2
4566,1.0,0,250000.0,0.08493150684931507,49,19,2
4567,2.0,692,7000000.0,1.9506849315068493,24,6,0
4568,1.0,0,50000.0,1.6821917808219178,37,19,2
4569,4.0,913,10850000.0,0.6657534246575343,49,19,1
4571,1.0,0,350000.0,0.0,49,19,0
4572,1.0,0,9500000.0,9.465753424657533,24,19,2
4573,2.0,306,99614399.0,6.52054794520548,49,25,2
4574,3.0,1199,18799999.0,1.9671232876712328,49,17,0
4575,1.0,0,1339050.0,1.1917808219178083,19,6,2
4576,1.0,0,80000.0,2.0027397260273974,14,19,2
4577,3.0,1765,2800000.0,0.8356164383561644,27,19,2
4578,1.0,0,2000000.0,2.0027397260273974,7,23,1
4579,2.0,416,1448932.0,3.115068493150685,49,2,2
4580,3.0,1380,7720000.0,3.5397260273972604,19,21,2
4581,1.0,0,65529.0,0.043835616438356165,49,19,2
4582,6.0,814,31564207.0,7.8054794520547945,49,23,2
4583,1.0,0,2000000.0,2.5205479452054793,34,23,2
4584,1.0,0,250000.0,3.1013698630136988,49,23,2
4585,2.0,19,570000.0,0.336986301369863,49,19,2
4586,1.0,0,2385262.0,5.610958904109589,49,2,2
4587,1.0,0,4000000.0,4.589041095890411,49,8,2
4588,2.0,1034,13300000.0,2.958904109589041,7,5,0
4589,2.0,70,1104641.0,10.6,49,19,2
4590,1.0,0,1800000.0,0.4191780821917808,49,19,2
4591,5.0,699,253861.0,-0.7534246575342466,5,23,2
4592,1.0,0,569000000.0,42.67123287671233,49,6,2
4593,2.0,181,3202500.0,1.0027397260273974,22,12,2
4594,2.0,151,35000000.0,1.917808219178082,49,10,2
4596,2.0,764,1900000.0,-0.9726027397260274,49,23,2
4597,3.0,1282,3900000.0,0.6493150684931507,38,6,2
4598,3.0,1437,25320000.0,4.093150684931507,49,10,0
4599,1.0,0,200000.0,0.0,49,19,2
4600,1.0,0,750000.0,0.6684931506849315,49,6,2
4601,1.0,0,3000000.0,3.734246575342466,12,11,2
4603,4.0,595,1070000.0,0.038356164383561646,42,19,2
4604,5.0,1978,28000000.0,0.08493150684931507,49,19,2
4605,2.0,194,165214.0,0.8,19,19,2
4606,1.0,0,120000.0,0.07123287671232877,49,22,2
4607,2.0,294,12500000.0,0.2328767123287671,49,19,2
4608,2.0,204,14950000.0,0.2054794520547945,49,6,2
4609,1.0,0,15000000.0,3.164383561643836,49,23,0
4610,3.0,1591,32999997.0,4.238356164383561,49,23,0
4611,1.0,0,631720.0,0.0,4,23,0
4612,2.0,62,20000.0,0.4794520547945205,43,19,2
4613,7.0,1972,6912587.0,1.2164383561643837,49,2,2
4614,1.0,0,200000.0,2.717808219178082,49,5,2
4616,4.0,553,1408763.0,9.92054794520548,49,2,2
4617,3.0,965,176999999.0,1.6904109589041096,49,19,2
4618,1.0,0,475000.0,1.83013698630137,49,23,2
4619,2.0,479,3100000.0,0.0,49,11,0
4620,1.0,0,17500002.0,4.589041095890411,49,23,2
4621,3.0,552,1594680.0,-0.0136986301369863,29,19,2
4622,2.0,85,1560000.0,1.16986301369863,49,17,2
4623,1.0,0,4920000.0,22.16986301369863,18,12,2
4624,8.0,1399,107110000.0,2.041095890410959,49,2,2
4625,1.0,0,250000.0,9.26849315068493,49,3,2
4626,1.0,0,10000.0,0.40821917808219177,24,23,2
4627,2.0,257,7800000.0,1.1726027397260275,49,19,2
4628,1.0,0,300000.0,2.4712328767123286,49,12,2
4629,4.0,776,991000.0,12.032876712328767,49,4,2
4630,1.0,0,10000000.0,1.7698630136986302,49,11,2
4631,1.0,0,31012393.0,11.63013698630137,49,19,2
4632,2.0,160,2045000.0,0.13150684931506848,49,19,2
4633,1.0,0,200000.0,0.4958904109589041,0,19,2
4634,1.0,0,2000000.0,7.208219178082191,2,2,0
4635,4.0,1062,4100000.0,1.010958904109589,49,14,2
4637,1.0,0,2000000.0,3.252054794520548,28,24,2
4638,10.0,1171,13480000.0,2.5424657534246577,49,2,2
4639,2.0,312,6500000.0,4.745205479452054,49,8,2
4640,1.0,0,12825226.0,6.734246575342466,34,19,2
4641,2.0,218,12000000.0,12.975342465753425,49,20,2
4642,1.0,0,3500000.0,8.153424657534247,49,5,2
4643,1.0,0,725000.0,2.8328767123287673,7,19,2
4644,2.0,258,9300000.0,1.5863013698630137,49,17,0
4645,2.0,1509,2599984.0,1.3808219178082193,49,19,2
4646,1.0,0,5500000.0,0.34794520547945207,49,19,2
4647,2.0,0,1520580.0,0.5013698630136987,15,19,2
4648,4.0,1462,10765001.0,1.2328767123287672,49,1,2
4649,1.0,0,2000000.0,0.0027397260273972603,49,19,2
4650,2.0,664,50000.0,0.16712328767123288,32,6,2
4651,2.0,5,2600000.0,0.0684931506849315,35,0,1
4652,1.0,0,25000.0,0.00821917808219178,49,19,2
4653,1.0,0,867685.0,0.5808219178082191,13,2,2
4654,3.0,952,2743500.0,1.9561643835616438,49,22,2
4655,1.0,0,163387.0,18.12876712328767,49,19,2
4656,2.0,385,6361722.0,3.6027397260273974,49,2,2
4657,1.0,0,40000.0,-0.810958904109589,32,22,2
4658,2.0,757,15500000.0,0.7589041095890411,49,19,0
4659,1.0,0,50000.0,2.219178082191781,49,11,2
4660,1.0,0,35000.0,0.07945205479452055,49,0,2
4661,3.0,1386,16350000.0,-0.6657534246575343,49,19,0
4662,2.0,2,3099200.0,3.304109589041096,49,12,2
4663,1.0,0,200430.0,1.5041095890410958,25,17,2
4664,1.0,0,3100000.0,2.654794520547945,49,15,2
4665,3.0,3116,32500000.0,12.336986301369864,49,21,2
4666,1.0,0,637850.0,0.0,13,6,2
4667,2.0,482,15000000.0,0.5041095890410959,49,15,0
4668,3.0,1431,74989194.0,6.367123287671233,49,21,2
4669,1.0,0,13000000.0,3.7835616438356166,49,25,2
4670,2.0,26,40000.0,0.29041095890410956,49,7,2
4671,1.0,0,1200000.0,0.08493150684931507,49,19,2
4672,1.0,0,250000.0,-0.0821917808219178,49,8,2
4673,1.0,0,40000.0,1.1205479452054794,37,7,2
4674,2.0,753,9750000.0,3.1835616438356165,49,19,2
4675,2.0,1160,9228601.0,11.257534246575343,49,2,2
4676,1.0,0,11000001.0,7.035616438356165,49,23,2
4677,3.0,1505,10371294.0,7.238356164383561,49,12,2
4678,1.0,0,276375.0,2.208219178082192,17,17,2
4679,3.0,1309,23000000.0,2.7534246575342465,10,19,2
4680,1.0,0,125000.0,1.6191780821917807,49,14,2
4681,1.0,0,36749700.0,11.665753424657535,18,5,2
4682,2.0,945,36300000.0,12.610958904109589,37,19,2
4683,1.0,0,66220000.0,1.3068493150684932,49,17,2
4684,2.0,45,1610000.0,3.084931506849315,49,2,2
4685,3.0,705,50000000.0,8.323287671232876,49,23,2
4686,1.0,0,96500000.0,7.589041095890411,49,19,2
4687,1.0,0,160000.0,0.40273972602739727,12,19,2
4688,1.0,0,199000.0,10.178082191780822,19,23,2
4689,2.0,556,34000000.0,15.613698630136986,24,23,2
4690,4.0,1970,2398464.0,1.0027397260273974,49,23,2
4691,1.0,0,706388.0,2.0273972602739727,49,2,2
4692,2.0,451,8500000.0,1.3178082191780822,49,12,1
4693,5.0,1840,96287638.0,1.83013698630137,49,2,2
4694,2.0,1576,17000000.0,5.605479452054794,49,8,0
4695,2.0,554,7000823.0,2.1945205479452055,18,19,2
4696,1.0,0,13660000.0,17.424657534246574,18,16,2
4697,1.0,0,4500000.0,1.5013698630136987,26,19,2
4698,1.0,0,4000000.0,3.9726027397260273,49,16,2
4699,1.0,0,210000.0,2.210958904109589,49,12,2
4700,1.0,0,15000000.0,5.8712328767123285,49,7,2
4701,1.0,0,4400000.0,26.65205479452055,49,2,2
4702,4.0,1086,64376867.0,11.361643835616439,49,2,2
4703,1.0,0,4000000.0,2.2273972602739724,49,2,2
4704,2.0,761,3135780.0,0.0,49,19,2
4705,3.0,672,4050000.0,0.0,49,5,2
4706,5.0,2826,68200000.0,0.0,26,21,2
4707,1.0,0,70000.0,1.7561643835616438,19,19,2
4708,1.0,0,3500000.0,5.695890410958904,49,2,2
4709,1.0,0,2000000.0,1.010958904109589,49,6,2
4710,1.0,0,2000000.0,4.161643835616438,49,21,0
4711,2.0,1595,173000000.0,2.0,32,17,2
4712,2.0,731,2500000.0,5.002739726027397,49,3,2
4713,2.0,221,3240000.0,8.375342465753425,26,2,2
4714,1.0,0,367903.0,3.83013698630137,19,2,2
4715,5.0,2797,118001649.0,1.2410958904109588,19,2,2
4716,5.0,1582,85060000.0,18.643835616438356,49,19,2
4717,1.0,0,40000.0,0.1780821917808219,9,14,2
4718,1.0,0,1150000.0,2.2383561643835614,19,2,2
4719,11.0,2879,132513496.0,5.936986301369863,49,2,2
4720,3.0,1188,190000.0,0.0,49,19,2
4721,1.0,0,1000000.0,0.4931506849315068,49,2,2
4722,6.0,1747,85249999.0,5.002739726027397,49,2,0
4723,1.0,0,115819.0,0.5287671232876713,19,2,2
4724,1.0,0,6515581.0,10.487671232876712,19,2,2
4725,2.0,153,7585475.0,3.8438356164383563,49,16,2
4726,1.0,0,600000.0,1.0301369863013699,49,23,2
4727,1.0,0,3150000.0,2.063013698630137,19,23,2
4728,2.0,1426,11200000.0,1.0602739726027397,26,3,2
4729,2.0,723,14424979.0,12.038356164383561,49,13,2
4730,3.0,880,115425741.0,3.6684931506849314,15,2,1
4731,3.0,1135,26000000.0,0.0,49,19,0
4732,1.0,0,5000000.0,0.4136986301369863,49,13,2
4733,1.0,0,48268413.0,9.098630136986301,19,19,2
4734,1.0,0,150000.0,1.2794520547945205,49,2,2
4735,1.0,0,2573200.0,1.2136986301369863,27,2,2
4736,1.0,0,4700000.0,2.0602739726027397,26,17,2
4737,6.0,1470,12800000.0,1.3315068493150686,49,13,2
4738,3.0,915,5620000.0,1.3287671232876712,49,19,2
4739,1.0,0,2000000.0,0.663013698630137,49,19,2
4740,2.0,2002,1190000.0,4.101369863013699,49,16,2
4741,1.0,0,34063000.0,1.5123287671232877,49,2,2
4742,5.0,3927,41000000.0,0.2493150684931507,19,17,2
4743,3.0,931,7273407.0,5.090410958904109,19,2,0
4744,1.0,0,3636603.0,7.909589041095891,19,16,2
4745,5.0,1857,8014076.0,2.1780821917808217,49,11,2
4746,2.0,259,9913001.0,4.567123287671233,49,2,2
4747,4.0,1163,111641664.0,6.323287671232877,49,2,2
4748,2.0,130,1316030.0,5.410958904109589,49,2,2
4749,1.0,0,387000.0,2.2958904109589042,18,2,2
4750,3.0,1335,17517561.0,4.263013698630137,49,12,2
4751,1.0,0,1400000.0,1.8602739726027397,49,19,2
4752,3.0,727,6318976.0,1.1506849315068493,49,2,2
4753,1.0,0,15800000.0,3.76986301369863,24,2,2
4754,3.0,1646,19000000.0,0.5808219178082191,19,23,1
4755,2.0,2908,20841869.0,3.164383561643836,49,2,2
4756,8.0,3248,34395181.0,9.819178082191781,19,12,2
4757,1.0,0,500000.0,1.4986301369863013,36,3,2
4758,1.0,0,12500000.0,8.753424657534246,19,2,2
4759,1.0,0,2000000.0,3.0684931506849313,19,2,2
4760,3.0,1332,10200000.0,3.4,49,17,2
4761,1.0,0,1550000.0,8.334246575342465,25,8,2
4762,4.0,1812,35230812.0,5.441095890410959,26,17,2
4763,1.0,0,1185000.0,7.249315068493151,49,5,0
4764,1.0,0,500000.0,0.821917808219178,26,0,2
4765,5.0,2404,108119996.0,0.2465753424657534,49,13,2
4766,1.0,0,5000.0,0.4712328767123288,49,19,2
4767,1.0,0,3000000.0,2.2465753424657535,49,17,2
4768,1.0,0,317135.0,1.0794520547945206,19,8,2
4769,1.0,0,9500000.0,12.736986301369862,49,23,2
4770,1.0,0,21102000.0,28.03287671232877,49,14,2
4771,1.0,0,7031480.0,0.0,49,19,2
4772,5.0,1552,10400000.0,1.084931506849315,49,5,1
4773,1.0,0,1000000.0,14.257534246575343,49,19,0
4774,1.0,0,27181.0,0.9972602739726028,13,19,2
4775,10.0,2240,39475259.0,4.884931506849315,49,2,2
4776,1.0,0,832000.0,7.83013698630137,49,15,2
4777,1.0,0,7000000.0,2.9616438356164383,49,19,2
4778,2.0,400,10000000.0,10.712328767123287,49,20,2
4779,1.0,0,20000000.0,6.96986301369863,49,21,0
4780,3.0,551,115000.0,-0.30684931506849317,31,6,2
4781,1.0,0,5000000.0,17.515068493150686,24,2,2
4782,2.0,230,15050000.0,5.684931506849315,49,23,0
4783,6.0,1555,26835204.0,1.4,49,17,2
4784,5.0,2387,62399999.0,11.043835616438356,49,23,2
4785,2.0,1173,6500000.0,0.3780821917808219,49,19,2
4786,5.0,3610,94000000.0,0.28493150684931506,49,19,2
4787,4.0,1278,24300000.0,0.7479452054794521,49,19,2
4788,1.0,0,25000.0,0.08493150684931507,49,19,1
4789,1.0,0,10000000.0,3.663013698630137,19,19,2
4790,1.0,0,500000.0,0.0,49,17,1
4791,1.0,0,22500000.0,9.213698630136987,49,19,2
4792,3.0,848,2900000.0,4.682191780821918,49,2,2
4793,1.0,0,750000.0,3.3589041095890413,49,2,2
4794,1.0,0,7999399.0,83.53150684931506,49,19,2
4795,2.0,2130,16000000.0,5.528767123287671,49,20,0
4796,1.0,0,5040000.0,23.682191780821917,49,23,0
4797,1.0,0,688000.0,3.2164383561643834,24,7,2
4798,2.0,105,25000000.0,10.145205479452056,49,2,0
4799,1.0,0,49000000.0,0.4958904109589041,49,23,2
4800,1.0,0,120000000.0,5.761643835616439,7,3,2
4801,2.0,1369,54000000.0,0.16712328767123288,37,19,2
4802,2.0,836,12400000.0,1.4602739726027398,49,2,2
4803,3.0,1566,8360000.0,2.249315068493151,49,17,0
4805,1.0,0,17000000.0,18.26027397260274,26,19,2
4806,1.0,0,20000.0,3.835616438356164,49,19,2
4807,1.0,0,2500000.0,1.5095890410958903,28,21,2
4808,3.0,837,60943184.0,1.2602739726027397,49,2,2
4809,1.0,0,5924066.0,0.7808219178082192,49,13,2
4810,2.0,676,3439787.0,4.035616438356165,49,2,2
4811,1.0,0,8800000.0,20.221917808219178,49,10,2
4812,5.0,1533,12038812.0,1.0328767123287672,49,2,2
4813,1.0,0,35000.0,1.1479452054794521,49,19,2
4814,2.0,764,44525.0,1.7698630136986302,28,19,2
4815,3.0,432,2732960.0,5.693150684931507,49,2,2
4816,2.0,762,17500000.0,9.843835616438357,49,1,2
4817,6.0,1619,4667960.0,1.7972602739726027,49,2,2
4818,1.0,0,2600000.0,4.304109589041096,49,19,1
4819,1.0,0,6200000.0,1.252054794520548,49,23,2
4820,1.0,0,2125557.0,5.098630136986301,49,2,2
4821,2.0,747,28900000.0,18.0,49,23,2
4822,1.0,0,170000.0,3.682191780821918,49,17,1
4823,2.0,1751,19000000.0,4.53972602739726,49,23,1
4824,1.0,0,1680000.0,14.276712328767124,49,12,2
4825,2.0,800,4940000.0,0.7780821917808219,49,12,0
4826,1.0,0,7632859.0,12.446575342465753,49,7,2
4829,2.0,1806,275000.0,8.326027397260274,49,23,2
4830,2.0,1551,2225012.0,1.4493150684931506,49,24,2
4831,4.0,1269,7210210.0,4.652054794520548,49,8,0
4832,1.0,0,625832.0,3.3232876712328765,49,2,2
4833,5.0,1516,12507186.0,1.0164383561643835,19,20,2
4834,1.0,0,7000000.0,4.558904109589041,49,23,2
4835,1.0,0,3750000.0,15.92054794520548,49,23,2
4837,9.0,2205,90700000.0,0.915068493150685,49,13,2
4838,1.0,0,30000000.0,11.504109589041096,49,13,2
4839,1.0,0,2272877.0,2.43013698630137,19,2,2
4840,1.0,0,75000000.0,12.624657534246575,49,25,2
4841,4.0,1237,25899999.0,1.9205479452054794,49,13,2
4842,7.0,1596,23300002.0,0.6410958904109589,49,2,2
4843,1.0,0,3000.0,2.904109589041096,7,19,2
4844,1.0,0,18000000.0,4.364383561643836,49,2,2
4845,2.0,538,14028000.0,9.093150684931507,13,2,2
4846,1.0,0,4500000.0,4.038356164383561,49,23,1
4847,3.0,1048,13600000.0,1.0,49,24,2
4848,1.0,0,13000000.0,2.7424657534246575,49,23,2
4849,1.0,0,500000.0,1.789041095890411,49,10,2
4850,1.0,0,600000.0,0.4465753424657534,49,10,2
4851,1.0,0,4000000.0,0.04657534246575343,49,7,2
4852,2.0,355,200000.0,1.1424657534246576,30,6,2
4853,4.0,2326,6117000.0,14.756164383561643,49,23,2
4854,9.0,2280,93031968.0,0.9178082191780822,49,19,2
4855,1.0,0,105000.0,1.0,49,17,2
4856,2.0,219,2120000.0,4.328767123287672,49,1,2
4857,2.0,231,13700000.0,-0.08493150684931507,49,19,2
4858,1.0,0,10000000.0,11.454794520547946,49,4,2
4859,1.0,0,67983.0,1.7589041095890412,34,8,2
4861,1.0,0,1500000.0,1.0027397260273974,49,19,2
4862,1.0,0,1300000.0,2.43013698630137,49,7,0
4863,3.0,394,750000.0,0.7315068493150685,49,7,2
4864,2.0,53,14500000.0,2.5232876712328767,49,19,0
4865,3.0,1048,4600000.0,-0.2684931506849315,49,5,2
4866,1.0,0,1175000.0,1.4465753424657535,49,23,2
4867,3.0,1129,20800000.0,25.027397260273972,49,2,2
4868,1.0,0,25000.0,0.5863013698630137,49,19,2
4869,6.0,2496,48000000.0,0.6657534246575343,49,19,0
4870,3.0,231,2099999.0,1.0547945205479452,49,15,2
4871,2.0,496,17000000.0,4.945205479452055,49,5,2
4873,1.0,0,1000000.0,0.0,49,19,2
4874,1.0,0,125000.0,2.652054794520548,49,17,2
4875,1.0,0,1500000.0,4.065753424657534,13,3,2
4876,2.0,31,4250000.0,0.2958904109589041,49,19,2
4877,4.0,875,18628333.0,2.495890410958904,7,19,2
4878,2.0,605,6084516.0,10.8,49,5,0
4879,2.0,932,12000000.0,1.632876712328767,49,23,2
4880,2.0,531,15787000.0,4.3342465753424655,49,2,2
4881,4.0,1688,75000000.0,2.5616438356164384,49,19,2
4882,1.0,0,2186690.0,2.495890410958904,29,6,2
4883,2.0,350,13304657.0,2.2986301369863016,49,8,2
4884,2.0,214,100000.0,0.8328767123287671,49,19,2
4885,1.0,0,206872.0,5.041095890410959,49,21,2
4886,1.0,0,1500000.0,3.315068493150685,7,23,2
4887,1.0,0,530000.0,5.427397260273972,18,19,2
4888,1.0,0,600000.0,19.24109589041096,49,12,2
4889,3.0,1372,20910727.0,16.367123287671234,49,23,2
4890,1.0,0,16608000.0,2.128767123287671,49,6,2
4891,4.0,1091,3325510.0,4.2246575342465755,49,10,2
4892,2.0,469,1170000.0,1.7506849315068493,49,19,2
4893,1.0,0,1000000.0,4.756164383561644,49,19,2
4894,1.0,0,2462283.0,4.83013698630137,19,2,2
4895,7.0,2010,113993598.0,2.0712328767123287,49,3,2
4897,1.0,0,325998.0,2.786301369863014,19,19,2
4898,1.0,0,1700000.0,7.367123287671233,49,19,2
4899,1.0,0,3000000.0,7.531506849315068,49,6,2
4900,2.0,180,503176.0,0.9205479452054794,27,19,2
4901,1.0,0,10000000.0,19.506849315068493,49,16,2
4902,1.0,0,34000000.0,64.78630136986301,49,2,2
4903,1.0,0,6178766.0,36.78630136986301,49,19,2
4904,1.0,0,7415026.0,5.756164383561644,49,2,2
4905,2.0,687,1750000.0,0.6794520547945205,49,19,2
4906,1.0,0,150000.0,0.410958904109589,49,15,2
4907,3.0,365,25000.0,-0.44931506849315067,17,19,2
4908,1.0,0,80399977.0,10.043835616438356,49,19,2
4909,5.0,1351,17575000.0,1.4164383561643836,49,19,2
4910,2.0,465,21000000.0,0.663013698630137,49,11,2
4911,3.0,533,4550000.0,0.3863013698630137,49,19,2
4912,4.0,1333,6770000.0,0.0,49,1,2
4913,1.0,0,600000.0,0.6821917808219178,49,2,2
4914,1.0,0,931420.0,2.0,19,17,2
4915,2.0,377,1250000.0,1.4767123287671233,49,13,2
4916,2.0,1116,5100000.0,0.663013698630137,49,2,2
4917,2.0,230,8790112.0,14.56986301369863,49,13,2
4918,1.0,0,400000.0,1.6356164383561644,10,19,2
4919,1.0,0,500000.0,0.0,49,19,1
4920,2.0,364,500000.0,0.2493150684931507,49,0,2
4921,4.0,425,2500000.0,0.5013698630136987,49,19,2
4922,1.0,0,201000.0,1.8575342465753424,49,2,0
4923,4.0,1012,8096180.0,0.2493150684931507,49,17,2
4924,1.0,0,19299.0,0.3452054794520548,13,23,2
4926,1.0,0,500000.0,0.6520547945205479,7,22,2
4927,1.0,0,625000.0,0.21095890410958903,49,23,2
4928,1.0,0,40000.0,0.27671232876712326,39,11,2
4929,1.0,0,30000.0,-0.21095890410958903,19,24,2
4930,4.0,2073,47000000.0,0.6712328767123288,49,19,0
